tx_id,timestamp,sender_address,receiver_address,amount,fee,block_number,gas_used,transaction_type,status
2f8fa5fff8d2fb1a3d9b7fb24a1e238dc137acf2a79b4948b0136962ae929b58,2025-12-30T23:50:39.511401,193855b4a88021e8e55dc5c3714b5c8f2b45961f,d8f6eda5fda2e11cb37f896e0193ac04e1b6362e,68.52671531,0.00819343,1155772,40228,contract_creation,success
40ed0e1eca820dc480c41323103831d10bfe41128bf12f19bec1ee0dd52dea3f,2026-01-07T14:10:39.511401,85ca6c323e9d72ae176d109de1da9e6c1586fcd5,80c21f0ff2eed67f655d8d97e9aad37592254456,54.52143552,0.00936405,1357370,40096,transfer,failed
92074e07692b64c21780059b2ff73f12c207fadde7caed8320e6606259602fba,2026-01-12T15:17:39.511401,df81c4ec88f0e53d216b9a2e65b3ee8d14a1bd6c,f2c3d4fa84de8c442a47080254aecb69968586fb,34.62235829,0.00915442,1419034,93403,contract_creation,success
ae76574f8a012ed3afe961d66d2ca45a0ad95532622bf981d8ccb1ad5b18aa99,2026-01-05T20:06:39.511401,7c4eb476998eee90face337e3d212a5e095cbc4a,8228298289a5adee258716c0e08bf8a2d7c29a7d,24.69491268,0.00244088,1040544,92287,transfer,success
e40329ee5af1e17cd0334b38762c2614b66d5cebbb65fd5e8e15daec86ca9e44,2026-01-17T22:02:39.511401,25d90bc3c0a3ccf6fea8327a40caade420ebf13a,394ac223cf8c6932e35b0fff2cab2955adf6b4b9,13.26640501,0.00548492,1213803,61528,contract_creation,success
9be6a48e48a0e244c55067e1493a97b0a160c5f6f2b01783bc0d6f522c7fb93a,2025-12-28T19:06:39.511401,5c90f8749d5bad1481f1df09b857e79a6366c13a,4681d64ab774c1782af962623b3aa93222885280,6.12059401,0.00286582,1191047,38759,contract_creation,success
4041782b51ebb67afb685252963ea08902a859513f0bf14f5232b89e3710019a,2026-01-12T00:21:39.511401,be5be911450db327b549a3348410ca95ac10723c,bde4956a3f55b09b90538e4300d92259830276d0,6.41621933,0.00196411,1267787,74125,contract_call,success
73ed99774c47ba3e27cbac4f2ee8bfa40f52aaa0e7685afd48799fa9c52b8152,2026-01-16T18:08:39.511401,29125aca7a66751d22bd44fff3124d31820f2cc4,889c73776465eabc59bc5926afc25fdc04d6fb20,96.51404139,0.00569542,1474152,27221,contract_call,success
020dd8e7eceb6df4fddff08fe3e82ac5f479f2dce3a989153b54577c5df3917a,2026-01-24T14:08:39.511401,b6af7e9299d3e32cf9265cfbcb3359f659ce2ea0,92594b7da378a8e14ef21f8b56ca88a982b9ec27,39.84069901,0.00198585,1232638,47284,contract_creation,success
b679077e42daced5b22eff692fba8f56ad1fad61425ad43c54379ffc2171b222,2026-01-03T03:00:39.511401,7cdc8d5a46842ff1bfcdeb1baab404871342d677,85c2853c06c025a839c46e1d0d23853b0a52b175,18.15055257,0.0066429,1336033,37133,contract_call,success
7984fd4d4dae8a80b6829963c13e6abcbbb0da9e77298a851c7adb9d8580ec7b,2025-12-30T15:44:39.511401,728e13ef0861327b18e89e114c9c7db433fe65f8,74cc5ff4c5d52c49dfe116a3e8b5bf5fbfb560d0,64.50277644,0.00328214,1186935,97542,contract_call,success
d29a7d1913ef82b239eae276ae9afc1f2c6d337ecdd309a0f2a2805da7ef1f3d,2026-01-23T21:51:39.511401,8b657963469153c8784445df2ebf67b17739af28,1bc2e9e70deffa62a3a205745a234acd9a8862e2,54.50231356,0.00173357,1054522,67119,contract_creation,failed
ac1a2ed64fcf97286fb61fa977bd455a59ce0a59dde31dd4ce3f10acb9d30ebe,2025-12-25T22:49:39.511401,26e48918ba98f317c132e2e46877e0327e842fcc,4379c7c8a4a0127620b22db3286160d7f5788144,25.49821112,0.00066314,1222420,40898,contract_call,success
70750b82b0e424c8d6c474fb88a5b0e4da456d83ecc3b3b90dea6b1e47045e35,2026-01-14T23:23:39.511401,7cdc8d5a46842ff1bfcdeb1baab404871342d677,afb91baa7e62aef60874b6dd1cccfcc46c71e118,51.41777965,0.00653923,1427077,36676,transfer,success
f2d1650b0519c666f1152a79839d96646d0ae84c8cbe3165430576c0ee5721d4,2025-12-27T20:08:39.511401,49f5ad60e051197080a02ba73f4bc520f57cd7b3,8757f9779d4f4437e3bb81f3fda692cc402ea869,11.87855926,0.00225016,1292686,73647,transfer,success
a4a72f0c95785d30e4292505f080fb2ed3a0fb2a3ad4b41416ff90fe8f7c1c7c,2026-01-17T01:54:39.511401,0e36c3de974f513726c087eaa9764e1bacd434a8,8e7911259e474ae7d25933cce4a8ca22ed123b31,40.07326765,0.00715645,1165260,90011,contract_creation,success
273a60f7b295150cc704133705440996312ac7fc75fe67aa3b6cda109aa8d99b,2026-01-07T17:48:39.511401,c317b4efecc8016926df00df238a82e007a3af11,d8f6eda5fda2e11cb37f896e0193ac04e1b6362e,59.86628858,0.00265701,1206712,46315,transfer,success
05803d6978bf9d36f7323e901714c15aa40a33565a731935ee8c488101a8fd9a,2026-01-14T23:08:39.511401,83337b2889c2225d23fb6f3272fa30f69a06fd46,2636e46aac83292fb3d7ff1c0949a0d60387a45e,52.30260415,0.00737987,1137357,61455,transfer,success
6002e949c8d00db363b075ea0a7c5583040577550aca0b492aca9d4d4817f0f3,2026-01-02T07:18:39.511401,1f77fd96b96aae74f19201934098a6468df89999,4c899059e5670fc8a1ea007143996ff9d230b5c0,40.55379511,0.00098684,1387376,67311,transfer,failed
70bb7c927f0dc3ae3a0f2c69ef5445d030908573bfb0317f86d07bb7ae2ea3d2,2026-01-14T14:48:39.511401,85c2853c06c025a839c46e1d0d23853b0a52b175,b8109400b5a3a15d8aaf23368df623e5481150a4,70.82185486,0.00072188,1181173,99942,contract_call,success
dc112cbd53a9b60f509849c90369d54d11b6dc9958df9a13640c0e891259bdcc,2026-01-24T15:08:39.511401,69df9d9d65bb88e5bce48f0a4e5820d26c084849,6291e59d207f2dc8ce8a17d714f669b8bce108e7,57.85170668,0.0094804,1016872,96767,contract_call,failed
9befd0b24644e117278d250c4031a777a4d2aae594383744f379626532888410,2026-01-07T04:27:39.511401,ca3579db5fee595c55c5ebbbeb90fcdb6d392add,25d90bc3c0a3ccf6fea8327a40caade420ebf13a,94.884402,0.00188856,1186588,93335,contract_creation,failed
739a84f2fe2a327dd2615288f4e6c2ac13a590d6ae76b2dc412bd48391199c29,2026-01-15T20:15:39.511401,3e2f4a9b09aa12f89265456484fb9fd74ed9905e,80c21f0ff2eed67f655d8d97e9aad37592254456,83.63867736,0.00924716,1246439,94062,contract_creation,success
25a1404d9ca78e8673032abe11d3b0b31bda64431cd45c372fc4635ef7d7a680,2026-01-15T09:19:39.511401,b7e7af1f4eea732f0d5d072e6f0ff5b3b2302d5a,384ba575b5a90e9567e01e34799dc2377e80fd24,14.7858278,0.00050838,1285573,93464,transfer,success
d1d91e0a7166e1f622bd10389e82d18364a0d2cc3523476c51b04a59ef63b001,2026-01-19T14:00:39.511401,c317b4efecc8016926df00df238a82e007a3af11,50e1ca291d07f081b092140207ccbe2961da3095,3.83633282,0.00118358,1496335,43474,contract_creation,success
9993e237d149fcdbca485761d9a549881800d44d94022201167e8f710a0319e5,2026-01-04T19:11:39.511401,7359806d3607465fbdd901336e347dd218827e85,ffe1a779f30d7bea486bf8039a92e1d5f9b75821,99.73762866,0.00040014,1263804,75679,transfer,success
42bb4c9c0983c47b3b64fdb21a1397457174ddb18aeaf15e13cef34555ad58e2,2025-12-26T23:04:39.511401,6e355e44c90e0743e230b996fbcc18c8c0f0e579,be5be911450db327b549a3348410ca95ac10723c,87.84151779,0.00227528,1283000,99399,transfer,success
c0591792bb84492dbbf9c0fd781d68ad7a354bee61e2031c25ae08bb364fd8bb,2026-01-07T13:37:39.511401,18c87725e5abbda534e0fb34992b9dd5880c5b3c,6a749b9d70303f71f0bbf15769eb15021faa1bda,85.47422867,0.00860131,1281849,52675,contract_call,failed
9d4b22905e8fefb328f00e6aa6b30745ecf1dcb1cc454f5f94457f748ebb5faf,2025-12-28T11:18:39.511401,55826cb88dcbb2e94766392a12ccfc11a86f314f,7359806d3607465fbdd901336e347dd218827e85,93.39765617,0.00391399,1256919,97232,contract_call,success
7017fa152715621011677be0c6b987d9d94144b1c8661f6f2c7b6bdbccec2b21,2026-01-19T16:56:39.511401,ad0de35182357443b56cc7bb046cf0d115dde530,b83945ea1caa91a107147047a2c49ed2a78024b2,81.66417446,0.00146826,1230274,78900,contract_creation,success
b09aa22cbe09ef05994d0df1000055772b9c8cb8f74a80e2ddabd9b8111f9d88,2026-01-01T02:10:39.511401,bba76d3b5e5f719217869269c0b1c8f17e06e197,304cc66140ce3bbc28257b4e8e881b04ac1a47f4,59.4774637,0.00960327,1471333,54806,transfer,success
77203f32b9a522c24e20060e5d3a00c7709f69d369c18cae6d168981e64f68b4,2026-01-06T03:57:39.511401,01a87c50928c2a3af2793b161719b4c4f12c4773,fd5a20eb3531e597585954475e8597bbe88e5b9f,14.14272947,0.00161768,1396466,43013,transfer,success
dcd1a1237d13515c2a3f8c877d9a0ff17c811e5d6043a388588630bc3081d915,2026-01-21T03:46:39.511401,cf1e5b42c037186e69ccf2b6bc9f73cd145a7a14,d8f6eda5fda2e11cb37f896e0193ac04e1b6362e,6.0978375,0.00206144,1262608,64555,contract_creation,success
f3eb78784f3a946f4899f1624a486edda4aa421da632d8e7ac240d3b34f30103,2026-01-22T22:24:39.511401,6f02463b4965798ad212be0ef75f45f39304fa5a,8e7911259e474ae7d25933cce4a8ca22ed123b31,57.30672568,0.00104374,1095977,54068,transfer,success
188a3f8c34aa579c97dc1339844bed734219035bf0e18bc22e8cec0664c89911,2026-01-23T19:52:39.511401,2d3042202ff4ad89b99996a782d7facae6693c0a,539fc162a71d6ee9cad032d1af8afc20b2a3c50b,89.17307461,0.0082356,1484872,35587,contract_creation,success
be9b243b3fd5ffdafb2895146fde587ede2772c92c0bad2157c7cda44c6ede6c,2026-01-11T03:39:39.511401,01a87c50928c2a3af2793b161719b4c4f12c4773,68e36cdd2565dadeced6f593d8714df844530601,10.71983329,0.00059249,1245275,27449,contract_creation,success
9d4eb1d476c5215c1755dfcb6c278cf51532616f3701b60a5d23a904b6637710,2026-01-24T02:59:39.511401,1e67e4c0e3920dbc6481b3a8571a4a3b75a0906d,e58ac54b80a986171fa5cca4d57a50b18d67d655,96.17567714,0.00543339,1301562,27202,contract_creation,success
42be185fb9e65184eea7d240639ad4d48821d0c666a9b2ffc95ec7cf6628b722,2026-01-09T09:06:39.511401,25abd9fabf54df7f55ef1d4e8b0a08964aa40f1f,728e13ef0861327b18e89e114c9c7db433fe65f8,37.39276202,0.00337339,1097029,32525,transfer,success
451a5c24616f04ae1e6cd58dcd4e0b796fd904a22c5ab7fd70acda81fb470b77,2026-01-20T07:09:39.511401,08c9911c7ff77c9dbf3940572b60f143be0ca13d,464048cf0e5a34f7e47d5f23dcfb1d3f339c0904,4.45850084,0.00613718,1233545,55208,contract_call,success
82159f7691062ba5e5e3623b8a2c6e1f1a2878afc138e8506af24a01b2794509,2026-01-16T02:14:39.511401,709f77db8780891c6937796bb6fb722cabca37ad,464048cf0e5a34f7e47d5f23dcfb1d3f339c0904,95.32967344,0.00819652,1201792,58185,contract_creation,failed
8a6dc5a093d692f8911a207dd42a054761008909b764815434a98920ca072e71,2025-12-30T11:22:39.511401,ab5bb17e6b58fb97d83b89115a6ee695794e9637,8757f9779d4f4437e3bb81f3fda692cc402ea869,54.52217426,0.00691518,1438641,47953,transfer,failed
181f40115368cba8fe16f7ee46a7d7ef0260461443798fdd4e9b00b85758919a,2026-01-12T11:19:39.511401,496f2e782644d59dcff5a85266b128ff1d5c831e,16581c5fb4c1f622b8a3812b5e0e694cf51c4543,57.86878627,0.0039804,1096592,33808,contract_creation,success
7b00c5d90bcba55f77c6148c8fb4dfc7754f1ceda447286a03794e8dffa13de0,2026-01-07T02:29:39.511401,728e13ef0861327b18e89e114c9c7db433fe65f8,c317b4efecc8016926df00df238a82e007a3af11,16.11536081,0.006964,1447882,59504,contract_creation,success
f5ea8fc7c68266e160d0eae8cf8c45c7ecd42c667bb2d4bdd44b220dc5d3de67,2025-12-30T11:04:39.511401,e58ac54b80a986171fa5cca4d57a50b18d67d655,e83f6351c3a7cdffc0155773eea39d1ad01108b3,51.78240814,0.00304356,1038747,40688,contract_creation,success
0f8322084669e58f3f5270a2ae77f0caade9b89880a3c7b23ad336bd24e20e71,2026-01-12T02:25:39.511401,8f8e1e0ec0bb4575876b1001330c6f207f21538a,171f0a21047ab7dabffeafad4b26c9781730178e,77.0603536,0.00560643,1174793,92256,contract_creation,success
4b2da701ed3eeb295eab499880062cb3efd4e88f6af7013396418bd6981dce6a,2026-01-13T13:08:39.511401,df81c4ec88f0e53d216b9a2e65b3ee8d14a1bd6c,7c4eb476998eee90face337e3d212a5e095cbc4a,43.54149235,0.00356611,1215655,86543,contract_creation,success
103405e02e278bb29a7edd964afbe48b9cc298997c7d3599df97172c4f6e758f,2026-01-04T21:03:39.511401,d20bbaeb65768b99bc358a8d9780d9080c7dc057,8590027e39ea65eee8acc6d730718cbe2cb226d6,91.17132263,0.00082826,1192278,81322,transfer,success
5589adeb961c3e9f8a7e35a0f9d661b4506e84d58cc5149d71344a94a9259446,2026-01-12T07:55:39.511401,65edcb072bf774f56e6c48074db51e8530d5e675,5c90f8749d5bad1481f1df09b857e79a6366c13a,58.65261167,0.0015916,1094764,69370,contract_creation,success
ad873ac41d8d7f28ce9ec76b79975d9dea23840f6508c5ac8a2be8125a5ff33f,2026-01-17T08:45:39.511401,b6753c52d0583464076fd1fbbbc84f3fa3f94d51,004626544ef5a0b41c0c0efc9ef1cee9f3c09aa3,65.29967555,0.00948255,1244563,68064,transfer,success
18cdcb1885b3c8e15773cc7dad1b6b7f387e7474abcf2142d3107150fdf4e7ef,2025-12-25T18:30:39.511401,17fc5aa0e9bf08af67bac7bd083d6790e29fce5b,2fdc6ea1f71266ab9515d94029a778a1ea964d53,10.95296865,0.00678034,1487269,68918,contract_creation,success
d6f818790a02d79d79c4d7b6632edf2f8c32a27652baa7d1c785e35486f6b70a,2026-01-12T16:33:39.511401,e471a7da07d19672c5d92b13dba97970a5f9ca21,b076afb9598b197b5554ec62a726db9f75a589c6,96.75326199,0.00487177,1162855,68282,contract_creation,success
17a9db6b4ee15239806da7eb72f16c65faa73704dc9837f6c4ee8b229da5be1c,2026-01-23T17:02:39.511401,9b1d130662cf61c8bf3a4812f0fa05a2d3c81bbc,b23bd39411c9ee4f6047b2c0407f06102095f903,54.03111775,0.00440048,1172991,46790,contract_call,failed
a34f63f865192de192169c96e56ef014b207f79907f1bc6f70e2f8bbdfa2d68b,2026-01-18T23:18:39.511401,10e3a3d7f33bd50dd65794e7365cd619925304d2,b8109400b5a3a15d8aaf23368df623e5481150a4,51.83711205,0.00321456,1257082,87607,contract_call,success
d07713343e0d7574fd9f7b4f7a25cca5a27b254e5f4e8b40eadb71d6a0d61a49,2025-12-28T02:15:39.511401,43ac3edb0c9b6a97d1dc7e543958ea11093acb96,8afb15d7d26da4ef63bde1eefbb8f2255bb9258c,12.38165972,0.00621979,1180907,61809,contract_creation,success
38e6e2d2b4c2b12a74f679173a4f79759eedb737169f081d5f4ca7aedc84b518,2025-12-27T20:26:39.511401,25abd9fabf54df7f55ef1d4e8b0a08964aa40f1f,74cc5ff4c5d52c49dfe116a3e8b5bf5fbfb560d0,98.97672379,0.00493923,1413752,37050,contract_creation,success
8d86ceed8823ab783b6128a7b9d5b523df722ca7b08e90e798fe5875a6bbcd3c,2026-01-07T16:21:39.511401,5a30db2cecddd32de34b2db262c9e2b8046581b6,fb1e647ac222ee1e1aeb3937fd3c73f61948b892,25.23086093,0.00718764,1393858,41506,contract_creation,success
194e8a21bbebbed092b34b63ddc647f7ce6379e4d45a2cfc74aaea6eedb8bbe7,2026-01-15T07:05:39.511401,394ac223cf8c6932e35b0fff2cab2955adf6b4b9,1bc2e9e70deffa62a3a205745a234acd9a8862e2,59.11164102,0.00330883,1348207,60710,transfer,success
727851eada8aa14c331aeea3b95611967f55c52b19ceccbae34faf1627f00b3f,2026-01-19T07:10:39.511401,b8109400b5a3a15d8aaf23368df623e5481150a4,7db7af90dcaf6f861a6df7ee71fd129a23ebcb36,68.69483227,0.00579391,1031918,38284,contract_creation,success
5c5c4b18774868a4661673e7860a0da387404d65d2fe9a8448d7e6fc585160a7,2026-01-23T16:50:39.511401,01a87c50928c2a3af2793b161719b4c4f12c4773,642c7345397babfbba149fd4e8f7680154784deb,44.38537817,0.00536526,1431191,60868,transfer,failed
b5bf83f2630410c56875ca8e6d9ef9436850a4a5203feabb514557b3204bc14f,2026-01-03T07:51:39.511401,aef7c64708f71437c6dec3fb3b9c99fd4d2094b7,772bc343eb66d2e11b8b8fab32d09d79496a3d56,80.93921894,0.00499281,1260620,21616,contract_call,success
1f3aabea22c007d50585e8ea973bdc3afe33f6b6d236d1691be868ae571ee772,2026-01-12T18:06:39.511401,4379c7c8a4a0127620b22db3286160d7f5788144,e7aefa40fd33f17deda38f184cf9e04b4203e38d,73.76818203,0.0022762,1089390,78809,contract_creation,success
c12a70696b1c6c984684c7554ce63588745bba2e35b11f2d2968b1afc396b186,2026-01-11T09:10:39.511401,54f1e9cd64d203395448e9c03861c781fedccba3,8afb15d7d26da4ef63bde1eefbb8f2255bb9258c,76.23461684,0.00819973,1215094,61579,contract_call,failed
e520b566dc3c5cea90585f523916a21b03ef99e15592cad8e19cc87c85d40cd7,2026-01-11T19:44:39.511401,384ba575b5a90e9567e01e34799dc2377e80fd24,92594b7da378a8e14ef21f8b56ca88a982b9ec27,65.40598365,0.0091383,1185678,70291,contract_call,success
980d5144d986ad0923d095342d6c775d05466ff0361e1e6424c052445039e02c,2025-12-29T23:47:39.511401,d6cf975f6cb8faabe9bdca0cff86f9852be48d6f,92594b7da378a8e14ef21f8b56ca88a982b9ec27,44.62147429,0.00636101,1037199,70821,contract_creation,success
9d9b522faf2aae35116a1b5cc6de43e6ab86cf43a4a09924f548a797be3425d8,2026-01-14T12:01:39.511401,be5be911450db327b549a3348410ca95ac10723c,e83f6351c3a7cdffc0155773eea39d1ad01108b3,99.87833199,0.00474271,1213959,35630,contract_call,failed
844cdb27451b56d95dd513f5d789a371fe7881ef286be7facb1b0ca417563cb7,2026-01-18T08:21:39.511401,6049969581c486c82da84cf71e9b3a96874ffadb,496f2e782644d59dcff5a85266b128ff1d5c831e,60.90928845,0.00972188,1400262,58511,contract_call,success
b8577b6fcdc537be87db01c3fbbed605cd3d02b61f8247b15d6e9973af3d967f,2026-01-13T10:49:39.511401,9d36844912594b411912f9d19a8ffceb703f6767,9f38b252d122e220ae8277b53aa3e68cec36f42e,91.73802316,0.00964907,1408466,24686,contract_creation,success
05fd3b660317fc38fdd79db1097d74c6d34a4edb706e2246166be687c714e453,2026-01-01T07:23:39.511401,df81c4ec88f0e53d216b9a2e65b3ee8d14a1bd6c,5a30db2cecddd32de34b2db262c9e2b8046581b6,52.35393121,0.00032229,1413411,58603,transfer,success
6099318fbdec438780ee6d30c7785226d2add7a9e5231874aa56218659a1c8cb,2026-01-11T06:26:39.511401,11f8ec630ceea492d97fbd4ecc9eed9700e204c8,a3420012a596fa6d86ef717641b19bd260d02adc,18.6946795,0.00469371,1202718,21429,transfer,failed
a6c644a84979110cc5182d6fb85111f1db6a41dd027d6c341c16497c2620de5c,2026-01-18T20:33:39.511401,a3420012a596fa6d86ef717641b19bd260d02adc,728e13ef0861327b18e89e114c9c7db433fe65f8,17.33889068,0.00849377,1311153,65739,contract_call,failed
f7f1d4276958dca791ffed71acf34bf7d2a880d9cf43118d771fa96e9afa3cd8,2026-01-10T13:28:39.511401,bce711770f6faf3f3b5d95a18687e64076ad5f0b,c77a68817983732b183c33e33c15f6fa9bbeb710,23.81341831,0.00340422,1343315,69114,contract_call,success
8511563cb8fc37253c4e74579e81600d0f17ffed74ad9d34b3b8dec15f25e5cb,2026-01-24T09:47:39.511401,df81c4ec88f0e53d216b9a2e65b3ee8d14a1bd6c,b6753c52d0583464076fd1fbbbc84f3fa3f94d51,54.6896965,0.00382892,1285596,40790,contract_creation,failed
b24a582daa043e16432d9b9a9ebf92fbcc34493b445e56e05967da07ee0b48d1,2026-01-22T11:56:39.511401,ab5bb17e6b58fb97d83b89115a6ee695794e9637,adb8657078928f05f8fda408c0dd374f500bb395,86.69852715,0.00452568,1209971,35643,contract_call,success
aa4e6e664cbf5b905c9f1a1e5d1be0c585828eca6405ca8b6eeb741f3a8dac4d,2026-01-02T21:33:39.511401,c317b4efecc8016926df00df238a82e007a3af11,45369613be549b1af81fdde504fe127b0bef1378,47.57822095,0.00313752,1437061,73789,contract_call,failed
05df594a402f3b6e2da51d8c774a2f5320a785c0e22891e9c65f3776fadf6a4f,2026-01-05T22:43:39.511401,d6cf975f6cb8faabe9bdca0cff86f9852be48d6f,bc0d893fa8253991353e626c792f8afeb55a958b,0.73436564,0.00628293,1255860,50515,contract_call,failed
2fda9962e65871f35406a8adc2941802bc2879f2a59f99a32a02d861ef78746d,2025-12-31T00:57:39.511401,eef04c7f11bf702d9b324a2f7831094db6c7c0d0,29125aca7a66751d22bd44fff3124d31820f2cc4,58.00107475,0.00222554,1191638,85493,contract_creation,success
2981a8b1f96550dc125167585fa75601a91cd35677d14365af4ef53271df483b,2026-01-07T23:15:39.511401,ca3579db5fee595c55c5ebbbeb90fcdb6d392add,69df9d9d65bb88e5bce48f0a4e5820d26c084849,26.3828676,0.00079261,1009746,34834,transfer,success
51d585aae2778d870665c2cdf516da28bf604fd7f6a55d4986ff05c24a078ebf,2026-01-21T17:34:39.511401,496f2e782644d59dcff5a85266b128ff1d5c831e,bba76d3b5e5f719217869269c0b1c8f17e06e197,15.3001925,0.00936052,1360253,88083,contract_creation,failed
dce2392ec4c226a13e6bcb8cea0415a17cd482cb39416c6e6a966643da300d10,2025-12-31T08:02:39.511401,aef7c64708f71437c6dec3fb3b9c99fd4d2094b7,5e2d699ebb719522d173bb264d3fc8ca9c01aa37,71.67405787,0.00270261,1310123,32351,contract_call,success
f40a825d1dcdc31daa18fc602e1d1b17950e216d18c1be5083a214bb5b1eb3b2,2025-12-26T00:29:39.511401,ffe1a779f30d7bea486bf8039a92e1d5f9b75821,bc0d893fa8253991353e626c792f8afeb55a958b,29.57370665,0.00928623,1344507,82970,contract_call,success
3dacbe3e67b63a48fb8a471b1a898f64cec2c2d2f25050216764167709e30ca5,2026-01-13T11:25:39.511401,c707182920ed11cbf257423ae8b78d48af86e48d,8afb15d7d26da4ef63bde1eefbb8f2255bb9258c,12.46031413,0.00294753,1429885,96828,contract_creation,failed
eb2e8f5bda837433c5f6efa4e91fb0a70890c30111e124fa3ec181a96562f99a,2026-01-11T11:06:39.511401,14ee9e523b74474f2747f9ce9bf36b7c9ca7b891,ff329d6d494f21fe38af3962fdd5e93846fca1f4,90.14007927,0.00609329,1185096,91364,transfer,success
086f0177e5e188600eec71647552c389ede8bc77c6efab298d3258bdf3a0a7d2,2026-01-15T07:34:39.511401,c2ee024df625fa7c70f42745f31a382b14cbe2f7,9e619719b21069076caebf3fae5631ded8cf7b9e,59.51544572,0.0033041,1263776,98792,contract_creation,success
e642c27cb1fa1802ecf5498d3cefeb47a0c9d2c404b234ee3019456c7f7083cc,2026-01-01T18:11:39.511401,25abd9fabf54df7f55ef1d4e8b0a08964aa40f1f,c317b4efecc8016926df00df238a82e007a3af11,71.04731629,0.00758618,1222486,21527,transfer,success
e8d4d1cc5b1ea6c46b2f5d17fc90040f9f23daabb09e014765fb5e200fe64698,2026-01-02T02:24:39.511401,aef7c64708f71437c6dec3fb3b9c99fd4d2094b7,49f5ad60e051197080a02ba73f4bc520f57cd7b3,45.45559406,0.00190732,1402930,37361,contract_call,success
cb48fbb1c0d46248a16126a991fed078fe904a3342260fc8cb0d7db5ca1fabeb,2025-12-29T18:36:39.511401,bc0d893fa8253991353e626c792f8afeb55a958b,ae652c784d2ffff9e1f971d68945da4fa21c8d73,24.91552204,0.0057201,1026063,37105,transfer,success
b47939a5c5f6d28f7ec407c4dae844fe609740ce0caf958bfe40eb4ee02d67ad,2025-12-29T04:23:39.511401,fa9669296f345d5414ff7127c9ecdacc9e4eccdc,728e13ef0861327b18e89e114c9c7db433fe65f8,17.46497455,0.00322123,1349134,52024,contract_call,success
c9845099aba4e6639d29de1bacd54b3064881b8bdcdb46de8c138acd06ee06f7,2026-01-16T05:24:39.511401,58a2bf18f819ab1fa1bb1291d03c31e7e67cb6e5,7b4a770527db91b03ab596a8f92fb31d628ff6f8,12.96383619,0.00082806,1212122,45605,contract_call,success
5cac32a7ee0bf8b32cc9995e80ab4379589bf557933c7589a28affc961dcb800,2026-01-16T23:35:39.511401,35371a0643f6571ce5874b7796842b06f1a556d5,2fdc6ea1f71266ab9515d94029a778a1ea964d53,0.83281401,0.00533128,1049808,76132,contract_creation,success
53ef96507f2b92d97deebdaa6e776ba059e5769e0a17d98add74c59a127172cc,2026-01-01T23:40:39.511401,80c21f0ff2eed67f655d8d97e9aad37592254456,ad0de35182357443b56cc7bb046cf0d115dde530,65.76808359,0.00108872,1147721,75360,transfer,failed
38959115a5e97d23b1544d60876aefe92085d310f3e183f22774d681340b1d37,2026-01-16T22:00:39.511401,6049969581c486c82da84cf71e9b3a96874ffadb,85ca6c323e9d72ae176d109de1da9e6c1586fcd5,60.58887228,0.00364665,1331303,46190,contract_call,success
21e747764f84760fba1ba0f074717ccc3a241d3e53230f2df40f236409f3501a,2026-01-16T19:11:39.511401,11f8ec630ceea492d97fbd4ecc9eed9700e204c8,2d3042202ff4ad89b99996a782d7facae6693c0a,95.87528015,0.00554545,1485909,92594,contract_creation,success
520ca7fafbc38ed4570d0e6c4e7b5fb4ed701039d8b6ed25c5fe9378a4c00fae,2026-01-14T02:20:39.511401,eef04c7f11bf702d9b324a2f7831094db6c7c0d0,b6753c52d0583464076fd1fbbbc84f3fa3f94d51,3.11846896,0.00620522,1197195,97149,contract_call,success
ffae936735aca967d18c4306556af4df87d070779aba08fe09a69498e207758a,2025-12-26T16:21:39.511401,55826cb88dcbb2e94766392a12ccfc11a86f314f,394ac223cf8c6932e35b0fff2cab2955adf6b4b9,5.39077587,0.00822136,1273362,39779,contract_creation,failed
54d849494699efcc7774ea3c77debfde686d6cf67515930d640dac9c0bf7e529,2026-01-07T09:47:39.511401,915644c0f633be47284192536b918dd7c0bd4dd1,4c0b09bb3c21060f293265138c355f3c7099be90,66.7040928,0.00048585,1074834,42407,contract_creation,success
7c926301dd5858a22ad67d1092d728c7f172be3a264d7bf809c4e47e8e54e91d,2026-01-01T05:36:39.511401,8fc0aee7eff69c3434708013314a8de61a969126,e471a7da07d19672c5d92b13dba97970a5f9ca21,81.78373815,0.00846686,1150313,39963,contract_creation,failed
fe5d120ce0867b250699ca6898363a65b1d66976c63f236f5afd918ae16ad9c7,2026-01-10T08:36:39.511401,17efd34b75e476b69cc5cf9f43bf67d54f713e23,ed24051a26d1c69dd1073828bb33ec921c5bf523,40.54986981,0.00785881,1439403,64806,contract_creation,success
91d9e1ab01f108dcba8013d1faf77a381bac3396e50bd2eda5120c57ca29a848,2026-01-24T13:24:39.511401,18c87725e5abbda534e0fb34992b9dd5880c5b3c,f45d1f46d0df8d505b7b15c8db9673cae8ae71a6,0.90391728,0.0039364,1404511,96675,contract_creation,failed
6a586726193610638d0e3e060acaccdef9ef290c45c1db779badc3ba9f32a662,2026-01-13T08:51:39.511401,69df9d9d65bb88e5bce48f0a4e5820d26c084849,58a2bf18f819ab1fa1bb1291d03c31e7e67cb6e5,36.87032972,0.0003317,1374437,65747,transfer,success
